,AverageTradePrice,BuyQuantity,Close,Exchange,ExchangeType,High,LastQuantity,LastTradeTime,LastTradedPrice,Low,NetChange,Open,OpenInterest,Scripcode,SellQuantity,TotalBuyQuantity,TotalSellQuantity,Volume,Name,FullName
598,49.75,9841,49.2,N,C,50.6,1,/Date(1695637659000)/,49.35,49.15,0.149999999999999,49.65,0,15228,0,9841,0,12409578,UJJIVANSFB,UJJIVAN SMALL FINANC BANK
599,210.64,0,210.33,N,C,216.5,1,/Date(1695635966000)/,210.59,208.81,0.259999999999991,216.5,0,15229,298,0,298,101,LICNFNHGP,LICNAMC - LICNFNHGP
600,2139.31,0,2135.85,N,C,2179.7,9,/Date(1695637708000)/,2146.6,2106.05,10.75,2110,0,15254,185,0,185,130472,CEATLTD,CEAT LIMITED
601,421.57,83,403.05,N,C,433.75,25,/Date(1695637719000)/,428.35,407,25.3,407,0,15266,0,83,0,723052,JKIL,JKUMAR INFR.LTD.
602,280.21,0,272.65,N,C,291,100,/Date(1695637651000)/,276.35,275.05,3.70000000000005,280,0,15283,427,0,427,1759024,KNRCON,KNR CONSTRU LTD.
603,31.82,88543,29.8,N,C,33.1,500,/Date(1695637781000)/,32.1,30.1,2.3,30.3,0,15313,0,88543,0,91082419,IRB,IRB INFRA DEV LTD.
604,142.84,0,143.2,N,C,144.25,10,/Date(1695637785000)/,143.1,141.8,-0.0999999999999943,143.2,0,15332,13527,0,13527,9505679,NMDC,NMDC LTD.
605,166.8,116,166.8,N,C,167.9,1,/Date(1695637344000)/,166.15,165.75,-0.650000000000006,166.85,0,15337,0,116,0,937486,RAIN,RAIN INDUSTRIES LIMITED
606,157.37,99,153.25,N,C,159.9,1,/Date(1695637797000)/,158.25,153.6,5,153.6,0,15342,0,99,0,61248,SHALPAINTS,SHALIM PAINTS LTD
607,269.78,0,270.9,N,C,273.4,100,/Date(1695637792000)/,270.45,265.7,-0.449999999999989,271.8,0,15355,2625,0,2625,15387154,RECLTD,REC LIMITED
608,304.91,0,301.95,N,C,306,1,/Date(1695637546000)/,305.55,302,3.60000000000002,304.6,0,15362,391,0,391,208599,VGUARD,V-GUARD IND LTD.
609,691.22,156,686.4,N,C,698.55,30,/Date(1695637228000)/,688.95,679,2.55000000000007,679,0,15409,0,156,0,64525,NESCO,NESCO LTD.
610,342.33,0,347.75,N,C,356.6,150,/Date(1695635991000)/,338.1,334.3,-9.64999999999998,348.8,0,15555,1247,0,1247,228758,HCG,HEALTHCARE GLOB. ENT. LTD
611,552.11,0,549.65,N,C,559.45,1,/Date(1695637410000)/,553.05,543.1,3.39999999999998,545.2,0,15883,54,0,54,73745,HINDWAREAP,HINDWARE HME INOVATON LTD
612,698.35,2,692.7,N,C,704.05,12,/Date(1695635997000)/,700.25,688.25,7.54999999999995,692.75,0,16045,0,2,0,78000,PRINCEPIPE,PRINCE PIPES FITTINGS LTD
613,17.24,87527,17.2,N,C,17.5,10,/Date(1695637635000)/,17.25,17.1,0.0500000000000007,17.25,0,16249,0,87527,0,31487040,INFIBEAM,INFIBEAM AVENUES LIMITED
614,274.15,225,277.65,N,C,279,5,/Date(1695636957000)/,273.35,272.5,-4.29999999999995,278.2,0,16639,0,225,0,115509,KIRIINDUS,KIRI INDUSTRIES LIMITED
615,5019.95,8,5001.05,N,C,5060.15,2,/Date(1695637373000)/,5005.45,4992.85,4.39999999999964,5000,0,16669,0,8,0,539731,BAJAJ-AUTO,BAJAJ AUTO LIMITED
616,1579.75,0,1543.7,N,C,1591,3,/Date(1695637628000)/,1577.4,1546.7,33.7,1549.7,0,16675,662,0,662,2962182,BAJAJFINSV,BAJAJ FINSERV LTD.
617,1572.73,0,1562.9,N,C,1583.45,33,/Date(1695636684000)/,1578.8,1551.1,15.8999999999999,1562.9,0,16713,151,0,151,69311,UBL,UNITED BREWERIES LTD
618,1299.59,0,1330.45,N,C,1330,9,/Date(1695635997000)/,1295.55,1281.1,-34.9000000000001,1330,0,16725,9,0,9,22916,RPGLIFE,RPG LIFE SCIENCES LTD
619,15406.0,0,15463.9,N,C,15665.15,1,/Date(1695636863000)/,15337.9,15111.65,-126,15401,0,16915,0,0,0,4728,ZFCVINDIA,ZF COM VE CTR SYS IND LTD
620,418.53,245,417.2,N,C,421,5,/Date(1695637770000)/,417.5,416.75,0.300000000000011,420.9,0,16965,0,245,0,1403172,TATAMTRDVR,TATA MOTORS DVR  A  ORD
621,293.6,0,296.05,N,C,297,40,/Date(1695637333000)/,293.45,291.85,-2.60000000000002,296.5,0,17094,548,0,548,1385713,CROMPTON,CROMPT GREA CON ELEC LTD
622,424.14,140,416.9,N,C,426.95,13,/Date(1695637727000)/,425.45,415.9,8.55000000000001,416.95,0,17105,0,140,0,209787,SUMICHEM,SUMITOMO CHEM INDIA LTD
623,2202.8,0,2215.75,N,C,2229.9,2,/Date(1695636000000)/,2207.35,2177,-8.40000000000009,2215.75,0,17263,0,0,0,10303,ARMANFIN,ARMAN FIN SERV LTD
624,400.61,125,401.25,N,C,407.1,25,/Date(1695637692000)/,398.2,396.6,-3.05000000000001,405,0,17333,0,125,0,106076,MHRIL,MAHINDRA HOLIDAYS LTD
625,1841.42,0,1845.5,N,C,1854.95,1,/Date(1695637406000)/,1835.15,1830,-10.3499999999999,1854.95,0,17364,0,0,0,17841,VINATIORGA,VINATI ORGANICS LTD
626,52.1,0,52.05,N,C,52.7,1000,/Date(1695637770000)/,52.25,51.5,0.200000000000003,52.45,0,17400,2678,0,2678,22810402,NHPC,NHPC LTD
627,880.57,0,871.6,N,C,887.05,5,/Date(1695637788000)/,881.4,874,9.79999999999995,881.9,0,17424,6,0,6,110118,GLOBUSSPR,GLOBUS SPIRITS LTD
628,278.48,82,277.75,N,C,281.95,100,/Date(1695637694000)/,278.1,276.05,0.350000000000023,280,0,17438,0,82,0,720287,OIL,OIL INDIA LTD
629,1401.47,0,1423.35,N,C,1428.95,170,/Date(1695635996000)/,1398.55,1390.1,-24.8,1423.35,0,17486,0,0,0,19793,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED
630,1010.88,0,1020.6,N,C,1021.95,9,/Date(1695637423000)/,1012.65,1002.9,-7.95000000000005,1020.6,0,17534,97,0,97,287808,MGL,MAHANAGAR GAS LTD.
631,635.49,0,635.95,N,C,641.85,17,/Date(1695635952000)/,631.75,631.2,-4.20000000000005,632.15,0,17547,230,0,230,23692,AMRUTANJAN,AMRUTAJAN HEALTH LTD
632,1582.8,10,1600.45,N,C,1608.5,24,/Date(1695635991000)/,1570.7,1567,-29.75,1600.45,0,17635,0,10,0,36124,ZYDUSWELL,ZYDUS WELLNESS LIMITED
633,437.16,699,433.15,N,C,443,10,/Date(1695636692000)/,441.0,430.6,7.85000000000002,433.5,0,17641,0,699,0,339453,SUNTECK,SUNTECK REALTY LIMITED
634,422.25,0,422.85,N,C,428.45,8,/Date(1695636634000)/,421.0,415.5,-1.85000000000002,422.85,0,17704,28,0,28,282664,QUESS,QUESS CORP LIMITED
635,52.76,69387,51.2,N,C,54.2,200,/Date(1695637727000)/,52.35,51.4,1.15,51.45,0,17722,0,69387,0,9504458,DEN,DEN NETWORKS LTD
636,1321.86,0,1342.1,N,C,1348.85,6,/Date(1695635999000)/,1311.8,1306.15,-30.3,1344,0,17728,1,0,1,7455,ASTEC,ASTEC LIFESCIENCES LTD
637,357.25,1677,355.3,N,C,361,2,/Date(1695637528000)/,355.15,351.3,-0.150000000000034,356,0,17752,0,1677,0,159589,SHILPAMED,SHILPA MEDICARE LTD
638,217.62,468,214.9,N,C,220.45,99,/Date(1695636880000)/,217.5,214,2.59999999999999,216,0,17758,0,468,0,175478,SARDAEN,SARDA ENERGY & MIN LTD
639,5401.65,0,5427.5,N,C,5459,1,/Date(1695637753000)/,5377.1,5360,-50.3999999999996,5449,0,17818,148,0,148,254576,LTIM,LTIMINDTREE LIMITED
640,698.24,0,697.4,N,C,705.95,7,/Date(1695635982000)/,700.15,690.75,2.75,697.4,0,17833,0,0,0,55250,AHLUCONT,AHLUWALIA CONT IND LTD
641,419.88,0,422.1,N,C,428.2,4,/Date(1695637703000)/,421.15,409.25,-0.950000000000045,420.9,0,17869,20328,0,20328,6388720,JSWENERGY,JSW ENERGY LIMITED
642,1578.88,0,1538.8,N,C,1615.4,200,/Date(1695637618000)/,1595.85,1535,57.05,1551.2,0,17875,880,0,880,1613808,GODREJPROP,GODREJ PROPERTIES LTD
643,22577.78,0,22543.25,N,C,22735.95,3,/Date(1695635999000)/,22650.65,22338.05,107.400000000001,22594.95,0,17903,1,0,1,4373,ABBOTINDIA,ABBOTT INDIA LIMITED
644,5361.16,0,5394.1,N,C,5421.05,3,/Date(1695635997000)/,5374.1,5296.1,-20,5421.05,0,17927,5,0,5,11566,BAYERCROP,BAYER CROPSCIENCE LTD
645,156.52,0,153.15,N,C,159.9,400,/Date(1695637687000)/,157.4,151.5,4.25,153.75,0,17939,13804,0,13804,5257493,HINDCOPPER,HINDUSTAN COPPER LTD
646,526.72,0,529.85,N,C,533.55,18,/Date(1695637557000)/,527.15,518,-2.70000000000005,528,0,17945,360,0,360,114406,SUVENPHAR,SUVEN PHARMACEUTICALS LTD
647,60.14,14744,57.4,N,C,62,90,/Date(1695637701000)/,59.6,57.55,2.2,57.6,0,17957,0,14744,0,8677792,MMTC,MMTC LIMITED
648,22603.05,1,22532.5,N,C,22708.7,4,/Date(1695637627000)/,22638.75,22451,106.25,22570,0,17963,0,1,0,34427,NESTLEIND,NESTLE INDIA LIMITED
649,787.05,0,798.4,N,C,805.65,20,/Date(1695637758000)/,787.4,780,-11,800.05,0,17971,2230,0,2230,1742922,SBICARD,SBI CARDS & PAY SER LTD
650,1658.47,0,1663.95,N,C,1673.6,8,/Date(1695635992000)/,1664.35,1648,0.399999999999864,1663.95,0,18011,0,0,0,140439,WHIRLPOOL,WHIRLPOOL OF INDIA LTD
651,323.93,0,323.1,N,C,327.5,14,/Date(1695635998000)/,322.35,318.9,-0.75,323.1,0,18039,101,0,101,188749,ADVENZYMES,ADVANCED ENZYME TECH LTD
652,304.28,0,304.4,N,C,306.6,70,/Date(1695637676000)/,304.0,302.55,-0.399999999999977,305.4,0,18086,230,0,230,218746,DBL,DILIP BUILDCON LIMITED
653,538.83,794,531,N,C,543.45,5,/Date(1695637626000)/,541.25,529.85,10.25,530.15,0,18096,0,794,0,6066017,JUBLFOOD,JUBILANT FOODWORKS LTD
654,20.58,147139,19.15,N,C,21.35,12167,/Date(1695637703000)/,20.9,19.15,1.75,19.6,0,18154,0,147139,0,45405859,HATHWAY,HATHWAY CABLE & DATACOM
655,152.81,5528,144.95,N,C,157,1,/Date(1695637751000)/,151.95,146,7,146,0,18226,0,5528,0,3453856,MANINFRA,MAN INFRA LTD
656,1031.77,97,1043.9,N,C,1052.45,1,/Date(1695637290000)/,1023.55,1018.05,-20.3500000000001,1044.1,0,18321,0,97,0,31564,LGBBROSLTD,LG BALAKRISHNAN & BROS
657,5883.0,111,5849.35,N,C,5957.6,2,/Date(1695637703000)/,5917.35,5768,68,5890,0,18365,0,111,0,523407,PERSISTENT,PERSISTENT SYSTEMS LTD
658,239.1,0,233,N,C,243.75,100,/Date(1695637701000)/,237.75,229.5,4.75,233.95,0,18391,435,0,435,24239568,RBLBANK,RBL BANK LIMITED
659,4198.84,1,4199.8,N,C,4240.65,1,/Date(1695636641000)/,4183.55,4161.6,-16.25,4200,0,18457,0,1,0,20693,POWERINDIA,HITACHI ENERGY INDIA LTD
660,4719.14,203,4651.3,N,C,4753,5,/Date(1695636601000)/,4725.95,4651.3,74.6499999999996,4669.95,0,18564,0,203,0,210091,LTTS,L&T TECHNOLOGY SER. LTD.
661,474.61,55,462.55,N,C,480.5,85,/Date(1695637772000)/,479.3,462.3,16.75,462.3,0,18571,0,55,0,190301,GNA,GNA AXLES LIMITED
662,575.55,194,578.2,N,C,580.05,10,/Date(1695637496000)/,577.8,569.05,-0.400000000000091,580.05,0,18652,0,194,0,1406289,ICICIPRULI,ICICI PRU LIFE INS CO LTD
663,1592.79,0,1603.25,N,C,1615,28,/Date(1695635999000)/,1591.3,1580.05,-11.95,1603.25,0,18822,756,0,756,24492,ENDURANCE,ENDURANCE TECHNO. LTD.
664,71.07,0,72.25,N,C,73.15,5,/Date(1695637798000)/,69.8,69.4,-2.45,72.3,0,18883,85331,0,85331,72178536,SJVN,SJVN LTD
665,509.96,33,515.8,N,C,518.35,200,/Date(1695636762000)/,512.7,503.2,-3.09999999999991,515.7,0,18889,0,33,0,91811,KSL,KALYANI STEELS LIMITED
666,669.01,0,688.15,N,C,691.3,6,/Date(1695637700000)/,659.9,656.25,-28.25,689.6,0,18908,3083,0,3083,387910,PNBHOUSING,PNB HOUSING FIN LTD.
667,924.07,0,918.25,N,C,929.5,5,/Date(1695637780000)/,926.0,910.2,7.75,917,0,18921,229,0,229,1190495,VBL,VARUN BEVERAGES LIMITED
668,140.53,0,140.8,N,C,142.6,197,/Date(1695637794000)/,140.4,138.6,-0.400000000000006,140.8,0,19061,147,0,147,5882586,MANAPPURAM,MANAPPURAM FINANCE LTD
669,1112.88,353,1106.15,N,C,1139,1,/Date(1695637259000)/,1129.8,1097.3,23.6499999999999,1106.95,0,19184,0,353,0,88941,SFL,SHEELA FOAM LIMITED
670,1472.12,0,1466.6,N,C,1483.65,4,/Date(1695635990000)/,1470.45,1462,3.85000000000014,1462,0,19223,0,0,0,21589,TCIEXP,TCI EXPRESS LIMITED
671,386.34,0,386.6,N,C,391,16,/Date(1695637036000)/,388.8,379.55,2.19999999999999,388,0,19234,899,0,899,1631981,LAURUSLABS,LAURUS LABS LIMITED
672,426.89,7236,390.65,N,C,443.5,50,/Date(1695637512000)/,427.45,387,36.8,390.65,0,19235,0,7236,0,2735676,IMFA,INDIAN METALS & FERRO
673,399.46,0,401.25,N,C,406.75,1,/Date(1695636993000)/,395.95,394.2,-5.30000000000001,401.95,0,19401,1010,0,1010,66181,BOROLTD,BOROSIL LIMITED
674,818.75,0,822.8,N,C,833.55,15,/Date(1695635992000)/,821.55,808,-1.25,822.8,0,19410,594,0,594,46864,ROSSARI,ROSSARI BIOTECH LIMITED
675,227.75,1210,232.15,N,C,234.55,1,/Date(1695637528000)/,223.95,223,-8.20000000000002,231.6,0,19531,0,1210,0,466437,BAJAJCON,BAJAJ CONSUMER CARE LTD
676,51.71,0,51.72,N,C,51.89,624,/Date(1695635995000)/,51.72,51.61,0,51.89,0,19543,2771,0,2771,217948,HDFCGOLD,HDFC GOLD ETF
677,1199.69,5771,1196.35,N,C,1247.7,10,/Date(1695637779000)/,1207.0,1161.35,10.6500000000001,1234,0,19585,0,5771,0,1124640,BSE,BSE LIMITED
678,322.21,0,328.3,N,C,328.8,1,/Date(1695636821000)/,320.35,318.85,-7.94999999999999,328,0,19631,100,0,100,321190,PRICOLLTD,PRICOL LIMITED
679,51.75,13,51.75,N,C,52.95,2,/Date(1695637178000)/,51.74,51.66,-0.00999999999999801,52.95,0,19679,0,13,0,126404,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF
680,125.49,492,126.35,N,C,127.1,250,/Date(1695636883000)/,124.95,124.6,-1.39999999999999,126.8,0,19731,0,492,0,610258,GPPL,GUJARAT PIPAVAV PORT LTD
681,224.35,0,221.25,N,C,229,26,/Date(1695637596000)/,224.35,220.45,3.09999999999999,223.85,0,19761,1165,0,1165,115774,ADFFOODS,ADF FOODS LIMITED
682,3677.0,0,3689.1,N,C,3702.95,1,/Date(1695637697000)/,3664.1,3656.2,-25,3700,0,19913,226,0,226,112473,DMART,AVENUE SUPERMARTS LIMITED
683,2143.68,0,2128.3,N,C,2157,1,/Date(1695637381000)/,2138.1,2120.95,9.79999999999973,2126.75,0,19943,35,0,35,219732,DEEPAKNTR,DEEPAK NITRITE LTD
684,15970.77,0,16138.55,N,C,16179.95,5,/Date(1695635950000)/,15952.65,15879.8,-185.9,16169.95,0,20092,0,0,0,909,TASTYBITE,TASTY BITE EATABLES LTD
685,1108.84,76,1099.6,N,C,1122.35,44,/Date(1695635978000)/,1105.65,1095.05,6.05000000000018,1099.1,0,20160,0,76,0,17093,CANTABIL,CANTABIL RETAIL LTD
686,102.44,4134,103.65,N,C,104.7,1,/Date(1695637150000)/,102.2,101.55,-1.45,104.45,0,20182,0,4134,0,1139658,ASHOKA,ASHOKA BUILDCON LTD
687,463.15,31,464.45,N,C,472.25,303,/Date(1695637322000)/,468.9,455,4.44999999999999,465.95,0,20188,0,31,0,294086,WABAG,VA TECH WABAG LTD
688,1125.05,0,1120.85,N,C,1139.55,20,/Date(1695636601000)/,1134.35,1114.55,13.5,1120,0,20242,162,0,162,517193,OBEROIRLTY,OBEROI REALTY LIMITED
689,603.25,0,598.4,N,C,613.85,82,/Date(1695637734000)/,609.65,591.8,11.25,597.85,0,20302,2668,0,2668,204801,PRESTIGE,PRESTIGE ESTATE LTD
690,729.57,0,738.8,N,C,747.6,25,/Date(1695637557000)/,724.3,721,-14.5,744,0,20321,1,0,1,106736,SHANKARA,SHANKARA BLDG PRODUCT LTD
691,784.51,0,772.85,N,C,813.9,50,/Date(1695637383000)/,764.15,760,-8.70000000000005,790,0,20329,8,0,8,260748,CGCL,CAPRI GLOBAL CAPITAL LTD
692,285.77,39,283.35,N,C,289,1,/Date(1695637705000)/,288.05,281.15,4.69999999999999,284.3,0,20374,0,39,0,9118957,COALINDIA,COAL INDIA LTD
693,469.73,201,475.7,N,C,478,1,/Date(1695637796000)/,467.95,465.1,-7.75,477.85,0,20413,0,201,0,361859,IOLCP,IOL CHEM AND PHARMA LTD
694,50.54,0,50.53,N,C,50.59,1,/Date(1695637295000)/,50.48,50.42,-0.0500000000000043,50.53,0,20532,0,0,0,53257,AXISGOLD,AXIS MF - AXIS GOLD ETF
695,795.13,30,808.2,N,C,812.2,20,/Date(1695636875000)/,790.45,785.95,-17.75,809.65,0,20534,0,30,0,187708,GRAVITA,GRAVITA INDIA LIMITED
696,423.62,202,425.1,N,C,428.6,1,/Date(1695637339000)/,422.85,417.75,-2.25,421.4,0,20560,0,202,0,98285,DOLLAR,DOLLAR INDUSTRIES LIMITED
697,118.12,2476,118.35,N,C,121.55,50,/Date(1695637162000)/,117.3,116.4,-1.05,119,0,20778,0,2476,0,1949649,JAMNAAUTO,JAMNA AUTO IND LTD
698,83.98,0,85.8,N,C,87.6,100,/Date(1695637793000)/,83.55,81.6,-2.25,86.9,0,20825,37647,0,37647,47391136,HUDCO,HSG & URBAN DEV CORPN LTD
699,214.94,308,214.75,N,C,219.8,25,/Date(1695636643000)/,212.7,211.8,-2.05000000000001,214,0,20830,0,308,0,574999,MOIL,MOIL LIMITED
700,797.05,10,792.15,N,C,803.9,21,/Date(1695635999000)/,796.75,791.1,4.60000000000002,796.7,0,20877,0,10,0,30748,PSPPROJECT,PSP PROJECTS LIMITED
701,154.35,0,153.45,N,C,157.65,10,/Date(1695637785000)/,152.95,152.55,-0.5,156,0,21091,219,0,219,480864,STARCEMENT,STAR CEMENT LIMITED
702,825.29,0,812,N,C,834,1,/Date(1695636605000)/,828.35,807,16.35,816,0,21154,607,0,607,58504,ERIS,ERIS LIFESCIENCES LIMITED
703,1316.78,111,1312.9,N,C,1326.05,2,/Date(1695637778000)/,1311.9,1305.05,-1,1319,0,21174,0,111,0,496195,CDSL,CENTRAL DEPO SER (I) LTD
704,176.21,0,170.9,N,C,179.1,37,/Date(1695636634000)/,177.9,171.2,7,171.8,0,21195,1254,0,1254,122486,GTPL,GTPL HATHWAY LIMITED
705,740.2,70,744.55,N,C,748.35,25,/Date(1695637637000)/,742.35,734.2,-2.19999999999993,744.55,0,21238,0,70,0,1928986,AUBANK,AU SMALL FINANCE BANK LTD
706,163.32,1,164.16,N,C,169.1,7,/Date(1695635972000)/,163.24,162.81,-0.919999999999987,169.1,0,21254,0,1,0,278775,ICICILOVOL,ICICI PR NIF LW VL 30 ETF
707,42.79,0,42.81,N,C,43.95,10,/Date(1695637241000)/,42.92,42.51,0.109999999999999,43.95,0,21423,50,0,50,154707,MOM100,MOTILAL OS MIDCAP100 ETF
708,296.49,0,310.85,N,C,310.85,5,/Date(1695637772000)/,294.4,290,-16.45,308.35,0,21469,3605,0,3605,334142,OPTIEMUS,OPTIEMUS INFRACOM LTD
709,47.56,0,47.66,N,C,47.66,140,/Date(1695635931000)/,47.63,47.41,-0.029999999999994,47.66,0,21478,0,0,0,8595,UTINEXT50,UTIAMC - UTINEXT50
710,436.12,111,424.3,N,C,444.2,2,/Date(1695637719000)/,440.3,426.05,16,426.45,0,21501,0,111,0,62151,SIS,SIS LIMITED
711,985.6,0,1002.15,N,C,1013.95,10,/Date(1695637795000)/,983.25,972.3,-18.9,1007.5,0,21508,714,0,714,1657888,COCHINSHIP,COCHIN SHIPYARD LIMITED
712,175.12,1528,175.05,N,C,177.15,50,/Date(1695637674000)/,176.55,173.45,1.5,175.45,0,21614,0,1528,0,2407659,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.
713,4872.25,62,4808.4,N,C,4965,2,/Date(1695637537000)/,4889.55,4733.45,81.1500000000005,4810,0,21690,0,62,0,472289,DIXON,DIXON TECHNO (INDIA) LTD
714,164.51,0,167.65,N,C,168.3,282,/Date(1695637384000)/,163.25,162.5,-4.40000000000001,168.3,0,21704,1,0,1,568394,DCAL,DISHMAN CARBO AMCIS LTD
715,1171.35,0,1194.3,N,C,1193.8,1,/Date(1695637499000)/,1174.55,1142.1,-19.75,1191.8,0,21740,215,0,215,224557,CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD
716,1321.72,260,1343.7,N,C,1350.4,53,/Date(1695636652000)/,1315.95,1308.7,-27.75,1346.1,0,21770,0,260,0,400488,ICICIGI,ICICI LOMBARD GIC LIMITED
717,1296.2,11,1318.85,N,C,1340,23,/Date(1695637434000)/,1294.15,1289.1,-24.6999999999998,1318.8,0,21808,0,11,0,908011,SBILIFE,SBI LIFE INSURANCE CO LTD
718,72.0,1608,72.3,N,C,72.8,400,/Date(1695637765000)/,71.7,71.5,-0.599999999999994,72.5,0,21951,0,1608,0,4139573,HFCL,HFCL LIMITED
719,202.19,0,202.71,N,C,202.98,7,/Date(1695635971000)/,202.32,200.36,-0.390000000000015,200.36,0,22344,0,0,0,44040,ICICIALPLV,ICICIPRAMC - ICICIALPLV
720,34.31,0,34.51,N,C,34.78,5,/Date(1695635989000)/,34.26,34.19,-0.25,34.32,0,22365,0,0,0,122564,ICICITECH,ICICIPRAMC - ICICITECH
721,547.03,31,543.25,N,C,561.55,13,/Date(1695637131000)/,556.15,531.05,12.9,543.45,0,22377,0,31,0,2248687,MAXHEALTH,MAX HEALTHCARE INS LTD
722,451.52,0,451.68,N,C,454.59,20,/Date(1695635882000)/,453.22,449.96,1.54000000000002,451.68,0,22433,0,0,0,2302,HDFCNIFBAN,HDFCAMC - HDFCNIFBAN
723,120.47,0,120.37,N,C,121.95,5,/Date(1695637695000)/,120.07,119.69,-0.300000000000011,121.95,0,22739,73,0,73,564303,MON100,MOTILAL OS NASDAQ100 ETF
724,1261.95,0,1270.2,N,C,1272.6,20,/Date(1695636953000)/,1261.25,1254.8,-8.95000000000005,1270.15,0,23650,182,0,182,171606,MUTHOOTFIN,MUTHOOT FINANCE LIMITED
725,3401.79,152,3415.6,N,C,3438.05,1,/Date(1695637186000)/,3393.2,3381,-22.4000000000001,3415.6,0,24184,0,152,0,382424,PIIND,PI INDUSTRIES LTD
726,880.34,4,885.3,N,C,887.95,2,/Date(1695637111000)/,878.2,876.8,-7.09999999999991,887.95,0,24190,0,4,0,27110,SYMPHONY,SYMPHONY LIMITED
727,2534.67,0,2473.25,N,C,2580,5,/Date(1695637158000)/,2562.2,2473.25,88.9499999999998,2473.25,0,24196,1,0,1,6823,VADILALIND,VADILAL INDUSTRIES LTD
728,909.21,0,914.8,N,C,919.3,10,/Date(1695637481000)/,904.3,902.2,-10.5,912.9,0,24225,21,0,21,46480,RELAXO,RELAXO FOOT LTD.
729,3802.56,7,3712.95,N,C,3879.95,26,/Date(1695637408000)/,3766.5,3691.4,53.5500000000002,3699,0,24292,0,7,0,51542,VSTTILLERS,VST TILLERS TRACTORS LTD
730,856.34,30,855.4,N,C,870,25,/Date(1695637159000)/,854.15,845.05,-1.25,870,0,24409,0,30,0,45107,DHANUKA,DHANUKA AGRITECH LTD
731,1058.69,0,1053.05,N,C,1069,12,/Date(1695635994000)/,1056.0,1046.05,2.95000000000005,1052.75,0,24538,0,0,0,19298,MAITHANALL,MAITHAN ALLOYS LTD
732,124.1,0,124.55,N,C,125.1,2,/Date(1695637786000)/,124.25,122.7,-0.299999999999997,124.75,0,24948,3898,0,3898,6305545,L&TFH,L&T FINANCE HOLDINGS LTD
733,245.18,0,247.65,N,C,247.95,50,/Date(1695637257000)/,245.6,243,-2.05000000000001,247.65,0,25178,136,0,136,135321,TDPOWERSYS,TD POWER SYSTEMS LTD.
734,763.57,51,752.2,N,C,771.95,1,/Date(1695637197000)/,761.3,746.55,9.09999999999991,755,0,25328,0,51,0,100273,APLLTD,ALEMBIC PHARMA LTD
735,317.57,50,318.05,N,C,323.25,50,/Date(1695637145000)/,317.1,315,-0.949999999999989,319.35,0,25392,0,50,0,136469,PANAMAPET,PANAMA PETROCHEM LTD
736,61.3,0,61.2,N,C,61.9,5,/Date(1695637579000)/,61.0,60.7,-0.200000000000003,61.45,0,25468,0,0,0,370551,PAISALO,PAISALO DIGITAL LIMITED
737,409.99,164,411.05,N,C,414.9,1,/Date(1695637797000)/,408.65,407.2,-2.40000000000003,414.5,0,25584,0,164,0,285990,TRITURBINE,TRIVENI TURBINE LIMITED
738,1387.56,85,1382.6,N,C,1407,109,/Date(1695635998000)/,1378.65,1370.05,-3.94999999999982,1396.95,0,25718,0,85,0,263914,POLYMED,POLY MEDICURE LIMITED
739,257.76,405,259.75,N,C,262.05,10,/Date(1695636736000)/,256.8,255.95,-2.94999999999999,260.95,0,25724,0,405,0,138534,RUPA,RUPA & COMPANY LTD
740,327.21,0,330.35,N,C,335.9,2,/Date(1695637615000)/,325.8,322.15,-4.55000000000001,325.85,0,25897,12286,0,12286,447326,MINDACORP,MINDA CORPORATION LTD
741,316.56,0,298.55,N,C,342.8,1,/Date(1695637398000)/,291.45,286.1,-7.10000000000002,321,0,27095,24555,0,24555,13532783,SWANENERGY,SWAN ENERGY LIMITED
742,199.6,650,195.05,N,C,206.7,50,/Date(1695637483000)/,200.0,193,4.94999999999999,193.2,0,28899,0,650,0,285044,KITEX,KITEX GARMENTS LTD
743,501.15,0,495.2,N,C,514.05,75,/Date(1695637529000)/,509.1,479.7,13.9,490.1,0,28906,92,0,92,142241,MAYURUNIQ,MAYUR UNIQUOTERS LTD
744,857.31,0,856.35,N,C,864.15,5,/Date(1695636971000)/,859.2,846.95,2.85000000000002,859.35,0,29113,96,0,96,45982,CARERATING,CARE RATINGS LIMITED
745,185.59,0,183.4,N,C,187.45,5,/Date(1695636954000)/,186.1,182.2,2.69999999999999,183.65,0,29135,1496,0,1496,8287146,INDUSTOWER,INDUS TOWERS LIMITED
746,2056.4,0,2063.3,N,C,2079.75,9,/Date(1695635997000)/,2054.5,2045.5,-8.80000000000018,2079.75,0,29284,0,0,0,17466,VMART,VMART RETAIL LTD
747,215.45,0,215.95,N,C,222.45,490,/Date(1695635988000)/,215.47,214.91,-0.47999999999999,222.45,0,29553,0,0,0,269580,ICICINIFTY,ICICI PRUD NIFTY ETF
748,378.14,0,375.05,N,C,388,3,/Date(1695637554000)/,377.85,373,2.80000000000001,378.7,0,29598,0,0,0,81929,REPCOHOME,REPCO HOME FINANCE LTD
749,729.27,106,708.2,N,C,739.95,30,/Date(1695637181000)/,732.35,711.35,24.15,714,0,29962,0,106,0,383598,JUSTDIAL,JUSTDIAL LTD.
